"X","user_seq","rent_date","rent_place","bike_id","return_place","return_date","using_time","dist","user_age","user_type","bill_type","rent_hour","rent_days","rent_wdays","return_hour","return_day","return_wdays","month","region"
1026401,19338074,"2019-03-03 15:59:32","ST-694","19B00800002CD8","ST-949","2019-03-03 17:24:28",84,9100,"AGE_004","USR_001","BIL_016",15,3,1,17,3,1,3,"동작구"
1026561,19338246,"2019-03-03 15:31:18","ST-1339","19B0080000446E","ST-1339","2019-03-03 17:28:53",117,16560,"AGE_001","USR_001","BIL_012",15,3,1,17,3,1,3,"용산구"
1026656,19338350,"2019-03-03 17:21:24","ST-463","19B00800002104","ST-223","2019-03-03 17:31:28",9,2100,"AGE_003","USR_001","BIL_004",17,3,1,17,3,1,3,"은평구"
1026662,19338356,"2019-03-03 16:07:36","ST-463","19B00600000671","ST-35","2019-03-03 17:31:32",83,16000,"AGE_008","USR_003","BIL_017",16,3,1,17,3,1,3,"은평구"
1026975,19338698,"2019-03-03 17:30:29","ST-1081","19B00600000542","ST-1087","2019-03-03 17:40:02",9,0,"AGE_003","USR_001","BIL_014",17,3,1,17,3,1,3,"송파구"
1026998,19338725,"2019-03-03 16:56:41","ST-1487","19B008000039FA","ST-1488","2019-03-03 17:40:46",43,3940,"AGE_004","USR_001","BIL_006",16,3,1,17,3,1,3,"은평구"
1027055,19338786,"2019-03-03 15:24:43","ST-721","19B00800003D24","ST-1156","2019-03-03 17:42:23",137,11330,"AGE_008","USR_003","BIL_007",15,3,1,17,3,1,3,"관악구"
1027333,19339082,"2019-03-03 17:38:01","ST-404","19B00800001EDA","ST-401","2019-03-03 17:49:53",11,1790,"AGE_003","USR_001","BIL_005",17,3,1,17,3,1,3,"동대문구"
1027339,19339089,"2019-03-03 17:43:54","ST-272","19B00800002E60","ST-369","2019-03-03 17:49:59",6,680,"AGE_002","USR_001","BIL_002",17,3,1,17,3,1,3,"동대문구"
1027517,19339283,"2019-03-03 17:51:46","ST-1465","19B00900004CE2","ST-658","2019-03-03 17:55:31",3,750,"AGE_002","USR_001","BIL_005",17,3,1,17,3,1,3,"도봉구"
1027608,19339381,"2019-03-03 16:45:40","ST-1070","19B008000034FA","ST-1070","2019-03-03 17:58:08",72,4180,"AGE_003","USR_001","BIL_015",16,3,1,17,3,1,3,"송파구"
1027636,19339411,"2019-03-03 17:43:44","ST-1179","19B0080000433F","ST-960","2019-03-03 17:59:00",14,2620,"AGE_005","USR_001","BIL_005",17,3,1,17,3,1,3,"강남구"
1027666,19339442,"2019-03-03 17:28:56","ST-369","19B00800003161","ST-1625","2019-03-03 17:59:56",29,4600,"AGE_002","USR_001","BIL_004",17,3,1,17,3,1,3,"성동구"
1027776,19339558,"2019-03-03 17:35:21","ST-20","19B0080000440D","ST-211","2019-03-03 18:03:39",27,2670,"AGE_003","USR_001","BIL_014",17,3,1,18,3,1,3,"마포구"
1027858,19339643,"2019-03-03 17:04:12","ST-947","19B00800002097","ST-163","2019-03-03 18:05:59",59,6210,"AGE_008","USR_003","BIL_017",17,3,1,18,3,1,3,"성북구"
1027875,19339661,"2019-03-03 17:51:29","ST-275","19B009000047F7","ST-1630","2019-03-03 18:06:19",14,2590,"AGE_002","USR_001","BIL_004",17,3,1,18,3,1,3,"동대문구"
1028014,19339810,"2019-03-03 17:20:37","ST-192","19B00700000ED5","ST-683","2019-03-03 18:11:05",50,6940,"AGE_002","USR_001","BIL_006",17,3,1,18,3,1,3,"중구"
1028072,19339875,"2019-03-03 17:14:38","ST-1427","19B00800001D2D","ST-983","2019-03-03 18:12:32",55,2600,"AGE_004","USR_001","BIL_015",17,3,1,18,3,1,3,"광진구"
1028200,19340017,"2019-03-03 18:10:37","ST-1151","19B0080000422F","ST-688","2019-03-03 18:17:12",6,1020,"AGE_005","USR_001","BIL_015",18,3,1,18,3,1,3,"동작구"
1028210,19340028,"2019-03-03 17:37:42","ST-73","19B00800004262","ST-1545","2019-03-03 18:17:48",39,6340,"AGE_001","USR_001","BIL_008",17,3,1,18,3,1,3,"영등포구"
1028269,19340091,"2019-03-03 17:59:09","ST-1586","19B0080000395F","ST-550","2019-03-03 18:19:33",20,2540,"AGE_003","USR_001","BIL_015",17,3,1,18,3,1,3,"송파구"
1028298,19340120,"2019-03-03 17:22:33","ST-159","19B0080000452F","ST-154","2019-03-03 18:20:26",57,1210,"AGE_003","USR_001","BIL_014",17,3,1,18,3,1,3,"종로구"
1028314,19340140,"2019-03-03 17:46:12","ST-1264","19B008000035F6","ST-725","2019-03-03 18:20:50",34,3860,"AGE_002","USR_001","BIL_006",17,3,1,18,3,1,3,"관악구"
1028526,19340372,"2019-03-03 18:04:22","ST-1271","19B00700000FC3","ST-1661","2019-03-03 18:27:54",23,3300,"AGE_001","USR_001","BIL_006",18,3,1,18,3,1,3,"광진구"
1028653,19340503,"2019-03-03 18:15:04","ST-1730","19B00900004D40","ST-1681","2019-03-03 18:31:25",16,1180,"AGE_002","USR_001","BIL_006",18,3,1,18,3,1,3,"송파구"
1028711,19340565,"2019-03-03 18:08:34","ST-1377","19B008000029BF","ST-506","2019-03-03 18:32:50",23,3530,"AGE_002","USR_001","BIL_014",18,3,1,18,3,1,3,"성동구"
1028735,19340590,"2019-03-03 18:23:06","ST-530","19B009000046C7","ST-1069","2019-03-03 18:33:28",10,142120,"AGE_002","USR_001","BIL_004",18,3,1,18,3,1,3,"강서구"
1028774,19340633,"2019-03-03 17:14:39","ST-339","19B00800001FC3","ST-209","2019-03-03 18:34:58",71,4230,"AGE_002","USR_001","BIL_016",17,3,1,18,3,1,3,"마포구"
1028793,19340657,"2019-03-03 17:24:40","ST-1640","19B00900004668","ST-1640","2019-03-03 18:35:44",70,8750,"AGE_003","USR_001","BIL_016",17,3,1,18,3,1,3,"노원구"
1028921,19340800,"2019-03-03 18:35:48","ST-914","19B0080000349D","ST-1284","2019-03-03 18:39:34",3,760,"AGE_002","USR_001","BIL_004",18,3,1,18,3,1,3,"노원구"
1028968,19340851,"2019-03-03 18:33:44","ST-62","19B00800002C63","ST-73","2019-03-03 18:41:24",7,1190,"AGE_002","USR_001","BIL_011",18,3,1,18,3,1,3,"영등포구"
1029061,19340957,"2019-03-03 17:52:42","ST-646","19B00600000082","ST-1137","2019-03-03 18:44:12",51,4340,"AGE_002","USR_001","BIL_016",17,3,1,18,3,1,3,"강북구"
1029142,19341050,"2019-03-03 18:31:06","ST-365","19B00800003F72","ST-330","2019-03-03 18:46:29",14,3290,"AGE_001","USR_001","BIL_006",18,3,1,18,3,1,3,"성동구"
1029184,19341095,"2019-03-03 17:40:20","ST-252","19B00800003AE9","ST-980","2019-03-03 18:47:44",67,9250,"AGE_004","USR_001","BIL_016",17,3,1,18,3,1,3,"광진구"
1029262,19341179,"2019-03-03 18:21:31","ST-737","19B00900004C0C","ST-503","2019-03-03 18:50:08",27,4920,"AGE_002","USR_001","BIL_005",18,3,1,18,3,1,3,"송파구"
1029549,19341487,"2019-03-03 18:57:13","ST-359","19B0070000120B","ST-359","2019-03-03 19:00:33",3,360,"AGE_002","USR_001","BIL_014",18,3,1,19,3,1,3,"성동구"
1029633,19341576,"2019-03-03 18:58:43","ST-702","19B00800004161","ST-976","2019-03-03 19:03:17",4,520,"AGE_001","USR_001","BIL_014",18,3,1,19,3,1,3,"관악구"
1029674,19341621,"2019-03-03 17:58:25","ST-737","19B00700001668","ST-840","2019-03-03 19:04:48",66,11230,"AGE_002","USR_001","BIL_008",17,3,1,19,3,1,3,"송파구"
1029809,19341764,"2019-03-03 18:15:16","ST-1389","19B00900004CBE","ST-643","2019-03-03 19:09:47",52,1530,"AGE_002","USR_001","BIL_004",18,3,1,19,3,1,3,"강북구"
1029823,19341778,"2019-03-03 18:46:23","ST-723","19B00600000426","ST-720","2019-03-03 19:10:16",23,2530,"AGE_002","USR_001","BIL_006",18,3,1,19,3,1,3,"관악구"
1029918,19341881,"2019-03-03 18:46:46","ST-174","19B0080000308B","ST-1208","2019-03-03 19:14:34",27,3800,"AGE_004","USR_001","BIL_004",18,3,1,19,3,1,3,"종로구"
1029963,19341928,"2019-03-03 19:01:00","ST-435","19B00800002E72","ST-1342","2019-03-03 19:15:53",13,1850,"AGE_002","USR_001","BIL_016",19,3,1,19,3,1,3,"용산구"
1029976,19341941,"2019-03-03 19:12:35","ST-952","19B00800004257","ST-711","2019-03-03 19:16:14",3,560,"AGE_002","USR_001","BIL_005",19,3,1,19,3,1,3,"관악구"
1030242,19342228,"2019-03-03 19:21:59","ST-1052","19B00800001EAE","ST-499","2019-03-03 19:28:23",6,1460,"AGE_002","USR_001","BIL_005",19,3,1,19,3,1,3,"강동구"
1030501,19342498,"2019-03-03 19:11:13","ST-382","19B00800003230","ST-590","2019-03-03 19:39:30",27,3550,"AGE_003","USR_001","BIL_014",19,3,1,19,3,1,3,"광진구"
1030629,19342632,"2019-03-03 19:40:54","ST-936","19B00800002BC7","ST-727","2019-03-03 19:45:35",4,670,"AGE_005","USR_001","BIL_005",19,3,1,19,3,1,3,"구로구"
1030772,19342785,"2019-03-03 19:49:01","ST-486","19B00900004B83","ST-485","2019-03-03 19:51:43",2,410,"AGE_004","USR_001","BIL_004",19,3,1,19,3,1,3,"강동구"
1030781,19342795,"2019-03-03 18:36:15","ST-724","19B00800001D65","ST-724","2019-03-03 19:52:11",74,6000,"AGE_004","USR_001","BIL_015",18,3,1,19,3,1,3,"관악구"
1031100,19343143,"2019-03-03 19:54:21","ST-713","19B0080000366F","ST-1157","2019-03-03 20:07:23",12,1880,"AGE_002","USR_001","BIL_012",19,3,1,20,3,1,3,"관악구"
1031179,19343225,"2019-03-03 19:04:34","ST-692","19B00700000872","ST-750","2019-03-03 20:10:18",65,4760,"AGE_002","USR_001","BIL_006",19,3,1,20,3,1,3,"동작구"
1031292,19343348,"2019-03-03 20:07:41","ST-406","19B008000034DF","ST-392","2019-03-03 20:15:39",7,2100,"AGE_002","USR_001","BIL_004",20,3,1,20,3,1,3,"동대문구"
1031309,19343369,"2019-03-03 18:32:04","ST-1376","19B00800001D51","ST-435","2019-03-03 20:16:37",101,7990,"AGE_002","USR_001","BIL_006",18,3,1,20,3,1,3,"용산구"
1031548,19343630,"2019-03-03 20:12:58","ST-1352","19B00700001018","ST-511","2019-03-03 20:27:17",13,2710,"AGE_003","USR_001","BIL_014",20,3,1,20,3,1,3,"강서구"
1031619,19343706,"2019-03-03 20:15:58","ST-1681","19B00800001E2F","ST-1728","2019-03-03 20:30:38",13,2680,"AGE_003","USR_001","BIL_005",20,3,1,20,3,1,3,"송파구"
1031662,19343752,"2019-03-03 20:13:39","ST-1660","19B00700000DF9","ST-253","2019-03-03 20:32:11",18,2150,"AGE_002","USR_001","BIL_002",20,3,1,20,3,1,3,"광진구"
1031854,19343967,"2019-03-03 20:29:11","ST-292","19B00900004551","ST-1320","2019-03-03 20:41:01",11,1040,"AGE_003","USR_001","BIL_005",20,3,1,20,3,1,3,"영등포구"
1031869,19343983,"2019-03-03 20:37:41","ST-1266","19B008000024B8","ST-983","2019-03-03 20:41:33",3,450,"AGE_002","USR_001","BIL_004",20,3,1,20,3,1,3,"광진구"
1032184,19344328,"2019-03-03 20:23:06","ST-172","19B008000026E4","ST-237","2019-03-03 20:57:02",32,4650,"AGE_002","USR_001","BIL_004",20,3,1,20,3,1,3,"종로구"
1032272,19344421,"2019-03-03 20:02:40","ST-1036","19B0080000262A","ST-455","2019-03-03 21:02:33",56,9100,"AGE_002","USR_001","BIL_014",20,3,1,21,3,1,3,"은평구"
1032325,19344477,"2019-03-03 21:01:28","ST-413","19B0080000194D","ST-280","2019-03-03 21:05:31",3,460,"AGE_002","USR_001","BIL_016",21,3,1,21,3,1,3,"영등포구"
1032338,19344492,"2019-03-03 20:42:01","ST-1273","19B00800002E24","ST-663","2019-03-03 21:05:59",22,1720,"AGE_003","USR_001","BIL_005",20,3,1,21,3,1,3,"구로구"
1032340,19344494,"2019-03-03 20:47:35","ST-241","19B00800001EB3","ST-1440","2019-03-03 21:06:09",17,3080,"AGE_002","USR_001","BIL_002",20,3,1,21,3,1,3,"성동구"
1032442,19344606,"2019-03-03 21:03:13","ST-833","19B008000042DF","ST-1510","2019-03-03 21:12:37",9,1250,"AGE_002","USR_001","BIL_004",21,3,1,21,3,1,3,"강서구"
1032465,19344631,"2019-03-03 19:20:18","ST-1131","19B008000036C2","ST-650","2019-03-03 21:13:46",113,2380,"AGE_003","USR_001","BIL_015",19,3,1,21,3,1,3,"도봉구"
1032472,19344638,"2019-03-03 19:45:18","ST-1692","19B008000018FF","ST-1692","2019-03-03 21:14:10",88,7280,"AGE_003","USR_001","BIL_014",19,3,1,21,3,1,3,"마포구"
1032928,19345129,"2019-03-03 21:24:12","ST-408","19B008000030B0","ST-409","2019-03-03 21:36:36",11,1510,"AGE_004","USR_001","BIL_014",21,3,1,21,3,1,3,"동대문구"
1032985,19345189,"2019-03-03 21:35:48","ST-4","19B007000015A2","ST-208","2019-03-03 21:39:27",3,590,"AGE_002","USR_001","BIL_005",21,3,1,21,3,1,3,"마포구"
1032987,19345191,"2019-03-03 20:46:39","ST-20","19B0080000430F","ST-202","2019-03-03 21:39:31",52,4150,"AGE_002","USR_001","BIL_016",20,3,1,21,3,1,3,"마포구"
1033260,19345487,"2019-03-03 21:45:21","ST-1394","19B00800003A13","ST-1283","2019-03-03 21:53:28",7,1280,"AGE_002","USR_001","BIL_004",21,3,1,21,3,1,3,"노원구"
1033647,19345900,"2019-03-03 19:47:01","ST-792","19B00800002995","ST-792","2019-03-03 22:11:03",137,24360,"AGE_002","USR_001","BIL_016",19,3,1,22,3,1,3,"강남구"
1033656,19345910,"2019-03-03 22:07:20","ST-894","19B009000046C8","ST-542","2019-03-03 22:11:38",3,870,"AGE_003","USR_001","BIL_004",22,3,1,22,3,1,3,"송파구"
1033723,19345982,"2019-03-03 21:51:19","ST-1065","19B0080000267E","ST-517","2019-03-03 22:14:53",22,4010,"AGE_002","USR_001","BIL_002",21,3,1,22,3,1,3,"강서구"
1033749,19346012,"2019-03-03 21:32:42","ST-1714","19B009000045D8","ST-1715","2019-03-03 22:16:28",43,1870,"AGE_002","USR_001","BIL_006",21,3,1,22,3,1,3,"강서구"
1033900,19346177,"2019-03-03 21:26:00","ST-487","19B00800003486","ST-1597","2019-03-03 22:24:49",58,7460,"AGE_002","USR_001","BIL_011",21,3,1,22,3,1,3,"강동구"
1034265,19346569,"2019-03-03 21:49:21","ST-8","19B0080000213A","ST-1344","2019-03-03 22:42:27",52,12180,"AGE_002","USR_001","BIL_006",21,3,1,22,3,1,3,"마포구"
1034294,19346604,"2019-03-03 22:21:04","ST-972","19B00800003E40","ST-1095","2019-03-03 22:44:07",22,4990,"AGE_002","USR_001","BIL_002",22,3,1,22,3,1,3,"광진구"
1034314,19346625,"2019-03-03 22:42:12","ST-1710","19B0080000383A","ST-1517","2019-03-03 22:44:43",2,450,"AGE_002","USR_001","BIL_004",22,3,1,22,3,1,3,"강서구"
1034668,19347016,"2019-03-03 22:52:46","ST-563","19B00900004700","ST-562","2019-03-03 23:06:17",13,2310,"AGE_002","USR_001","BIL_002",22,3,1,23,3,1,3,"성북구"
1034669,19347017,"2019-03-03 22:29:27","ST-269","19B00800004305","ST-241","2019-03-03 23:06:31",36,4530,"AGE_002","USR_001","BIL_006",22,3,1,23,3,1,3,"동대문구"
1034704,19347056,"2019-03-03 22:59:18","ST-241","19B008000044F8","ST-109","2019-03-03 23:09:06",9,1350,"AGE_002","USR_001","BIL_005",22,3,1,23,3,1,3,"성동구"
1034785,19347143,"2019-03-03 22:59:30","ST-1361","19B008000039C1","ST-1654","2019-03-03 23:12:40",12,1590,"AGE_003","USR_001","BIL_015",22,3,1,23,3,1,3,"서초구"
1034870,19347237,"2019-03-03 23:08:06","ST-465","19B007000014CA","ST-475","2019-03-03 23:17:48",9,2390,"AGE_002","USR_001","BIL_015",23,3,1,23,3,1,3,"은평구"
1034965,19347342,"2019-03-03 23:06:18","ST-388","19B00900004827","ST-980","2019-03-03 23:23:35",16,4480,"AGE_002","USR_001","BIL_004",23,3,1,23,3,1,3,"광진구"
1035019,19347404,"2019-03-03 22:51:41","ST-647","19B008000021C0","ST-1466","2019-03-03 23:27:13",34,4790,"AGE_002","USR_001","BIL_006",22,3,1,23,3,1,3,"강북구"
1035047,19347436,"2019-03-03 22:43:12","ST-1660","19B00800003921","ST-482","2019-03-03 23:29:41",46,4420,"AGE_008","USR_003","BIL_007",22,3,1,23,3,1,3,"광진구"
1035183,19347582,"2019-03-03 22:44:13","ST-547","19B00600000264","ST-547","2019-03-03 23:38:14",53,8830,"AGE_002","USR_001","BIL_008",22,3,1,23,3,1,3,"송파구"
1035329,19347738,"2019-03-03 23:30:29","ST-377","19B0070000096A","ST-1690","2019-03-03 23:49:36",18,3130,"AGE_002","USR_001","BIL_004",23,3,1,23,3,1,3,"광진구"
1035357,19347769,"2019-03-03 23:15:59","ST-1463","19B00900004DE5","ST-1110","2019-03-03 23:51:22",33,5650,"AGE_002","USR_001","BIL_006",23,3,1,23,3,1,3,"도봉구"
1035566,19348012,"2019-03-03 23:59:01","ST-502","19B00800003178","ST-1420","2019-03-04 00:08:40",9,890,"AGE_002","USR_001","BIL_004",23,3,1,0,4,2,3,"강동구"
1035660,19348315,"2019-03-03 22:22:46","ST-1316","19B00900004BD8","ST-949","2019-03-04 00:28:56",125,1650,"AGE_002","USR_001","BIL_002",22,3,1,0,4,2,3,"서초구"
1035706,19348674,"2019-03-03 23:03:17","ST-1317","19B008000042E9","ST-597","2019-03-04 01:01:09",117,1790,"AGE_002","USR_001","BIL_014",23,3,1,1,4,2,3,"성북구"
1035708,19348699,"2019-03-03 22:50:22","ST-938","19B009000049CC","ST-25","2019-03-04 01:02:29",124,15870,"AGE_002","USR_001","BIL_016",22,3,1,1,4,2,3,"종로구"
1035716,19348844,"2019-03-03 23:53:36","ST-208","19B00800001997","ST-208","2019-03-04 01:15:09",81,14450,"AGE_002","USR_001","BIL_005",23,3,1,1,4,2,3,"마포구"
1035770,19348056,"2019-03-04 00:04:34","ST-1521","19B007000017C1","ST-1149","2019-03-04 00:12:20",7,1470,"AGE_003","USR_001","BIL_002",0,4,2,0,4,2,3,"구로구"
1035850,19348200,"2019-03-04 00:15:17","ST-988","19B008000040DC","ST-101","2019-03-04 00:20:51",5,750,"AGE_004","USR_001","BIL_005",0,4,2,0,4,2,3,"광진구"
1035880,19348241,"2019-03-04 00:05:27","ST-575","19B006000002ED","ST-1299","2019-03-04 00:23:57",18,3750,"AGE_002","USR_001","BIL_006",0,4,2,0,4,2,3,"중랑구"
1036093,19348517,"2019-03-04 00:34:20","ST-68","19B006000006FF","ST-307","2019-03-04 00:46:27",11,1530,"AGE_002","USR_001","BIL_004",0,4,2,0,4,2,3,"영등포구"
1036111,19348537,"2019-03-04 00:19:04","ST-1046","19B00800003979","ST-543","2019-03-04 00:48:29",29,4670,"AGE_003","USR_001","BIL_015",0,4,2,0,4,2,3,"강동구"
1036356,19348833,"2019-03-04 01:01:24","ST-499","19B00800001EAE","ST-490","2019-03-04 01:13:55",12,1520,"AGE_004","USR_001","BIL_004",1,4,2,1,4,2,3,"강동구"
1036534,19349045,"2019-03-04 01:15:38","ST-241","19B006000007AA","ST-398","2019-03-04 01:30:58",14,3770,"AGE_002","USR_001","BIL_001",1,4,2,1,4,2,3,"성동구"
1036636,19349155,"2019-03-04 01:23:57","ST-1174","19B008000024D1","ST-483","2019-03-04 01:44:31",20,3240,"AGE_002","USR_001","BIL_002",1,4,2,1,4,2,3,"강남구"
1036769,19349297,"2019-03-04 01:36:15","ST-720","19B00700000BED","ST-965","2019-03-04 02:02:18",25,2500,"AGE_002","USR_001","BIL_004",1,4,2,2,4,2,3,"관악구"
1036787,19349317,"2019-03-04 01:17:26","ST-906","19B007000016FB","ST-97","2019-03-04 02:04:32",46,10350,"AGE_002","USR_001","BIL_004",1,4,2,2,4,2,3,"송파구"
1036896,19349436,"2019-03-04 01:25:03","ST-100","19B00900004938","ST-805","2019-03-04 02:18:26",50,7370,"AGE_002","USR_001","BIL_002",1,4,2,2,4,2,3,"광진구"
1036972,19349525,"2019-03-04 02:23:36","ST-9","19B0090000455A","ST-341","2019-03-04 02:30:57",7,1160,"AGE_002","USR_001","BIL_004",2,4,2,2,4,2,3,"마포구"
1037077,19349640,"2019-03-04 02:37:09","ST-1158","19B008000035DF","ST-763","2019-03-04 02:53:23",15,2190,"AGE_002","USR_001","BIL_005",2,4,2,2,4,2,3,"서초구"
1037142,19349711,"2019-03-04 02:50:19","ST-771","19B008000032AF","ST-810","2019-03-04 03:07:56",16,4190,"AGE_005","USR_001","BIL_005",2,4,2,3,4,2,3,"서초구"
1037268,19349853,"2019-03-04 03:11:40","ST-1599","19B00700000ED3","ST-330","2019-03-04 03:36:28",24,3420,"AGE_005","USR_001","BIL_004",3,4,2,3,4,2,3,"성동구"
1037297,19349883,"2019-03-04 03:28:10","ST-857","19B00700001817","ST-401","2019-03-04 03:43:40",15,3180,"AGE_001","USR_001","BIL_006",3,4,2,3,4,2,3,"중랑구"
1037438,19350032,"2019-03-04 04:06:55","ST-1000","19B00800003EC4","ST-1017","2019-03-04 04:23:12",15,3760,"AGE_005","USR_001","BIL_015",4,4,2,4,4,2,3,"양천구"
1037643,19350256,"2019-03-04 05:11:53","ST-516","19B0080000434C","ST-516","2019-03-04 05:24:34",12,1270,"AGE_005","USR_001","BIL_014",5,4,2,5,4,2,3,"강서구"
1037661,19350276,"2019-03-04 05:18:22","ST-106","19B0090000464F","ST-445","2019-03-04 05:31:04",12,2750,"AGE_002","USR_001","BIL_004",5,4,2,5,4,2,3,"성동구"
1037880,19350518,"2019-03-04 06:18:02","ST-100","19B00800002F34","ST-1663","2019-03-04 06:24:27",6,1030,"AGE_002","USR_001","BIL_002",6,4,2,6,4,2,3,"광진구"
1037928,19350567,"2019-03-04 06:25:39","ST-1498","19B008000032C2","ST-313","2019-03-04 06:34:34",8,2090,"AGE_004","USR_001","BIL_005",6,4,2,6,4,2,3,"양천구"
1038157,19350811,"2019-03-04 06:16:47","ST-292","19B00800002E26","ST-305","2019-03-04 06:57:05",38,4340,"AGE_005","USR_001","BIL_002",6,4,2,6,4,2,3,"영등포구"
1038384,19351054,"2019-03-04 07:13:03","ST-943","19B00800002644","ST-174","2019-03-04 07:18:28",5,990,"AGE_002","USR_001","BIL_004",7,4,2,7,4,2,3,"중구"
1038480,19351152,"2019-03-04 07:17:57","ST-1327","19B00800002C49","ST-205","2019-03-04 07:25:16",7,1150,"AGE_006","USR_001","BIL_015",7,4,2,7,4,2,3,"용산구"
1038594,19351277,"2019-03-04 07:28:30","ST-1341","19B00900004C9B","ST-322","2019-03-04 07:33:08",4,1140,"AGE_004","USR_001","BIL_005",7,4,2,7,4,2,3,"용산구"
1038633,19351323,"2019-03-04 07:29:24","ST-502","19B0080000248F","ST-1083","2019-03-04 07:35:54",5,1940,"AGE_002","USR_001","BIL_004",7,4,2,7,4,2,3,"강동구"
1039010,19351716,"2019-03-04 07:48:17","ST-1493","19B00800002143","ST-465","2019-03-04 07:51:51",3,550,"AGE_004","USR_001","BIL_002",7,4,2,7,4,2,3,"서대문구"
1039407,19352149,"2019-03-04 08:02:17","ST-404","19B0060000044F","ST-1317","2019-03-04 08:07:13",4,990,"AGE_002","USR_001","BIL_005",8,4,2,8,4,2,3,"동대문구"
1039464,19352210,"2019-03-04 07:59:06","ST-68","19B00800003D1C","ST-307","2019-03-04 08:09:19",9,1570,"AGE_002","USR_001","BIL_004",7,4,2,8,4,2,3,"영등포구"
1039483,19352229,"2019-03-04 07:33:25","ST-1287","19B00800003BE2","ST-401","2019-03-04 08:09:58",36,8900,"AGE_005","USR_001","BIL_014",7,4,2,8,4,2,3,"노원구"
1039487,19352233,"2019-03-04 07:47:17","ST-933","19B00800002F2D","ST-817","2019-03-04 08:10:02",22,4440,"AGE_003","USR_001","BIL_002",7,4,2,8,4,2,3,"송파구"
1039524,19352272,"2019-03-04 08:07:45","ST-1065","19B00800001839","ST-1712","2019-03-04 08:11:14",3,930,"AGE_002","USR_001","BIL_002",8,4,2,8,4,2,3,"강서구"
1039551,19352303,"2019-03-04 07:55:51","ST-771","19B0080000422D","ST-774","2019-03-04 08:11:57",15,3430,"AGE_004","USR_001","BIL_004",7,4,2,8,4,2,3,"서초구"
1039662,19352423,"2019-03-04 08:11:48","ST-1114","19B0080000242A","ST-1396","2019-03-04 08:15:23",3,540,"AGE_002","USR_001","BIL_004",8,4,2,8,4,2,3,"노원구"
1039795,19352574,"2019-03-04 08:16:09","ST-1194","19B00800002BFE","ST-1263","2019-03-04 08:19:42",3,400,"AGE_002","USR_001","BIL_004",8,4,2,8,4,2,3,"광진구"
1039955,19352748,"2019-03-04 08:18:48","ST-735","19B0080000349D","ST-604","2019-03-04 08:23:50",4,810,"AGE_002","USR_001","BIL_005",8,4,2,8,4,2,3,"노원구"
1040012,19352807,"2019-03-04 08:13:12","ST-853","19B00900004AB2","ST-1349","2019-03-04 08:25:19",11,1430,"AGE_002","USR_001","BIL_002",8,4,2,8,4,2,3,"중랑구"
1040027,19352822,"2019-03-04 08:21:25","ST-984","19B00700000C34","ST-974","2019-03-04 08:25:43",3,950,"AGE_002","USR_001","BIL_004",8,4,2,8,4,2,3,"광진구"
1040144,19352950,"2019-03-04 07:40:20","ST-1590","19B00900004C65","ST-737","2019-03-04 08:28:44",48,6080,"AGE_001","USR_001","BIL_004",7,4,2,8,4,2,3,"송파구"
1040180,19352987,"2019-03-04 07:54:52","ST-1014","19B0080000441F","ST-664","2019-03-04 08:29:43",34,6340,"AGE_003","USR_001","BIL_004",7,4,2,8,4,2,3,"양천구"
1040189,19352996,"2019-03-04 08:02:21","ST-1533","19B008000034D2","ST-640","2019-03-04 08:29:53",27,5750,"AGE_003","USR_001","BIL_002",8,4,2,8,4,2,3,"금천구"
1040323,19353143,"2019-03-04 08:10:13","ST-705","19B00800002D50","ST-1140","2019-03-04 08:33:45",22,3720,"AGE_003","USR_001","BIL_004",8,4,2,8,4,2,3,"관악구"
