"rent_date","rent_place","using_time","dist","bill_type"
"2019-03-03 22:42:12","ST-1710",2,450,"BIL_004"
"2019-03-03 22:52:46","ST-563",13,2310,"BIL_002"
"2019-03-03 22:29:27","ST-269",36,4530,"BIL_006"
"2019-03-03 22:59:18","ST-241",9,1350,"BIL_005"
"2019-03-03 22:59:30","ST-1361",12,1590,"BIL_015"
"2019-03-03 23:08:06","ST-465",9,2390,"BIL_015"
"2019-03-03 23:06:18","ST-388",16,4480,"BIL_004"
"2019-03-03 22:51:41","ST-647",34,4790,"BIL_006"
"2019-03-03 22:43:12","ST-1660",46,4420,"BIL_007"
"2019-03-03 22:44:13","ST-547",53,8830,"BIL_008"
"2019-03-03 23:30:29","ST-377",18,3130,"BIL_004"
"2019-03-03 23:15:59","ST-1463",33,5650,"BIL_006"
"2019-03-03 23:59:01","ST-502",9,890,"BIL_004"
"2019-03-03 22:22:46","ST-1316",125,1650,"BIL_002"
"2019-03-03 23:03:17","ST-1317",117,1790,"BIL_014"
"2019-03-03 22:50:22","ST-938",124,15870,"BIL_016"
"2019-03-03 23:53:36","ST-208",81,14450,"BIL_005"
"2019-03-04 00:04:34","ST-1521",7,1470,"BIL_002"
"2019-03-04 00:15:17","ST-988",5,750,"BIL_005"
"2019-03-04 00:05:27","ST-575",18,3750,"BIL_006"
"2019-03-04 00:34:20","ST-68",11,1530,"BIL_004"
"2019-03-04 00:19:04","ST-1046",29,4670,"BIL_015"
"2019-03-04 01:01:24","ST-499",12,1520,"BIL_004"
"2019-03-04 01:15:38","ST-241",14,3770,"BIL_001"
"2019-03-04 01:23:57","ST-1174",20,3240,"BIL_002"
"2019-03-04 01:36:15","ST-720",25,2500,"BIL_004"
"2019-03-04 01:17:26","ST-906",46,10350,"BIL_004"
"2019-03-04 01:25:03","ST-100",50,7370,"BIL_002"
"2019-03-04 02:23:36","ST-9",7,1160,"BIL_004"
"2019-03-04 02:37:09","ST-1158",15,2190,"BIL_005"
"2019-03-04 02:50:19","ST-771",16,4190,"BIL_005"
"2019-03-04 03:11:40","ST-1599",24,3420,"BIL_004"
"2019-03-04 03:28:10","ST-857",15,3180,"BIL_006"
"2019-03-04 04:06:55","ST-1000",15,3760,"BIL_015"
"2019-03-04 05:11:53","ST-516",12,1270,"BIL_014"
"2019-03-04 05:18:22","ST-106",12,2750,"BIL_004"
"2019-03-04 06:18:02","ST-100",6,1030,"BIL_002"
"2019-03-04 06:25:39","ST-1498",8,2090,"BIL_005"
"2019-03-04 06:16:47","ST-292",38,4340,"BIL_002"
"2019-03-04 07:13:03","ST-943",5,990,"BIL_004"
"2019-03-04 07:17:57","ST-1327",7,1150,"BIL_015"
"2019-03-04 07:28:30","ST-1341",4,1140,"BIL_005"
"2019-03-04 07:29:24","ST-502",5,1940,"BIL_004"
"2019-03-04 07:48:17","ST-1493",3,550,"BIL_002"
"2019-03-04 08:02:17","ST-404",4,990,"BIL_005"
"2019-03-04 07:59:06","ST-68",9,1570,"BIL_004"
"2019-03-04 07:33:25","ST-1287",36,8900,"BIL_014"
"2019-03-04 07:47:17","ST-933",22,4440,"BIL_002"
"2019-03-04 08:07:45","ST-1065",3,930,"BIL_002"
"2019-03-04 07:55:51","ST-771",15,3430,"BIL_004"
"2019-03-04 08:11:48","ST-1114",3,540,"BIL_004"
"2019-03-04 08:16:09","ST-1194",3,400,"BIL_004"
"2019-03-04 08:18:48","ST-735",4,810,"BIL_005"
"2019-03-04 08:13:12","ST-853",11,1430,"BIL_002"
"2019-03-04 08:21:25","ST-984",3,950,"BIL_004"
"2019-03-04 07:40:20","ST-1590",48,6080,"BIL_004"
"2019-03-04 07:54:52","ST-1014",34,6340,"BIL_004"
"2019-03-04 08:02:21","ST-1533",27,5750,"BIL_002"
"2019-03-04 08:10:13","ST-705",22,3720,"BIL_004"
"2019-03-04 08:29:27","ST-479",5,770,"BIL_015"
"2019-03-04 08:04:20","ST-1704",29,8000,"BIL_005"
"2019-03-04 08:23:07","ST-530",15,3150,"BIL_015"
"2019-03-04 08:41:00","ST-58",3,820,"BIL_002"
"2019-03-04 08:24:23","ST-1353",20,4290,"BIL_004"
"2019-03-04 08:42:33","ST-106",2,630,"BIL_005"
"2019-03-04 08:27:56","ST-1582",19,2560,"BIL_004"
"2019-03-04 08:44:05","ST-435",4,690,"BIL_005"
"2019-03-04 08:43:51","ST-542",6,930,"BIL_014"
"2019-03-04 08:39:54","ST-559",10,3280,"BIL_004"
"2019-03-04 08:38:40","ST-873",13,3610,"BIL_006"
"2019-03-04 08:38:01","ST-713",13,4380,"BIL_004"
"2019-03-04 08:43:23","ST-1645",13,3230,"BIL_005"
"2019-03-04 09:05:12","ST-95",3,690,"BIL_005"
"2019-03-04 08:41:03","ST-1237",32,0,"BIL_015"
"2019-03-04 09:12:00","ST-73",9,1400,"BIL_015"
"2019-03-04 09:22:49","ST-1349",5,890,"BIL_005"
"2019-03-04 09:45:36","ST-279",3,400,"BIL_015"
"2019-03-04 09:46:13","ST-1378",8,1890,"BIL_004"
"2019-03-04 10:04:49","ST-280",10,1710,"BIL_001"
"2019-03-04 10:16:02","ST-1388",11,2070,"BIL_002"
"2019-03-04 10:23:32","ST-1589",7,1810,"BIL_002"
"2019-03-04 10:25:10","ST-354",6,1100,"BIL_014"
"2019-03-04 10:24:43","ST-343",16,2040,"BIL_006"
"2019-03-04 10:34:38","ST-1653",8,1240,"BIL_004"
"2019-03-04 10:28:17","ST-1266",16,3450,"BIL_005"
"2019-03-04 10:37:02","ST-169",11,2000,"BIL_004"
"2019-03-04 10:45:43","ST-827",5,680,"BIL_002"
"2019-03-04 10:29:06","ST-1476",26,4900,"BIL_005"
"2019-03-04 11:01:27","ST-416",17,2460,"BIL_006"
"2019-03-04 10:42:41","ST-572",36,2380,"BIL_002"
"2019-03-04 11:24:54","ST-181",8,1700,"BIL_006"
"2019-03-04 11:34:32","ST-815",11,1560,"BIL_006"
"2019-03-04 11:43:59","ST-72",3,470,"BIL_006"
"2019-03-04 11:40:12","ST-20",7,1560,"BIL_005"
"2019-03-04 11:41:47","ST-146",13,740,"BIL_014"
"2019-03-04 11:46:36","ST-97",9,1230,"BIL_015"
"2019-03-04 11:51:36","ST-827",5,1180,"BIL_005"
"2019-03-04 11:50:39","ST-1611",8,1120,"BIL_005"
"2019-03-04 11:58:14","ST-392",7,740,"BIL_005"
"2019-03-04 12:05:40","ST-436",1,470,"BIL_005"
"2019-03-04 11:37:56","ST-271",35,900,"BIL_004"
"2019-03-04 12:07:45","ST-943",24,1630,"BIL_004"
"2019-03-04 11:39:14","ST-660",56,5450,"BIL_006"
"2019-03-04 12:25:27","ST-98",11,2780,"BIL_004"
"2019-03-04 12:32:02","ST-577",10,2410,"BIL_004"
"2019-03-04 12:07:13","ST-1125",41,1560,"BIL_002"
"2019-03-04 12:45:39","ST-1064",6,800,"BIL_004"
"2019-03-04 12:48:08","ST-498",4,680,"BIL_002"
"2019-03-04 12:53:47","ST-964",6,860,"BIL_006"
"2019-03-04 12:58:23","ST-799",3,570,"BIL_004"
"2019-03-04 13:02:32","ST-123",5,660,"BIL_014"
"2019-03-04 13:04:55","ST-517",11,1090,"BIL_015"
"2019-03-04 13:07:02","ST-951",15,3800,"BIL_014"
"2019-03-04 13:16:11","ST-607",11,1810,"BIL_005"
"2019-03-04 12:53:34","ST-971",40,2390,"BIL_004"
"2019-03-04 13:31:52","ST-258",11,1710,"BIL_004"
"2019-03-04 13:31:41","ST-15",12,1980,"BIL_004"
"2019-03-04 13:40:27","ST-1015",5,880,"BIL_002"
"2019-03-04 12:59:02","ST-812",47,4390,"BIL_012"
"2019-03-04 13:35:24","ST-388",14,2890,"BIL_002"
"2019-03-04 13:33:30","ST-147",16,2940,"BIL_002"
"2019-03-04 11:59:04","ST-1644",120,3100,"BIL_012"
"2019-03-04 13:41:26","ST-16",27,5370,"BIL_015"
"2019-03-04 13:58:28","ST-101",12,1290,"BIL_002"
"2019-03-04 13:48:15","ST-958",27,3750,"BIL_015"
"2019-03-04 13:49:04","ST-358",26,5870,"BIL_004"
"2019-03-04 14:24:22","ST-196",3,0,"BIL_005"
"2019-03-04 14:02:23","ST-919",25,4760,"BIL_005"
"2019-03-04 14:32:11","ST-360",10,0,"BIL_004"
"2019-03-04 14:11:24","ST-1123",34,6390,"BIL_002"
"2019-03-04 14:22:49","ST-727",26,35670,"BIL_015"
"2019-03-04 14:46:00","ST-1202",3,670,"BIL_002"
"2019-03-04 14:46:07","ST-635",4,760,"BIL_004"
"2019-03-04 14:47:13","ST-883",14,3290,"BIL_002"
"2019-03-04 15:16:33","ST-1064",2,620,"BIL_004"
"2019-03-04 15:15:55","ST-1636",8,650,"BIL_012"
"2019-03-04 14:39:00","ST-113",55,6560,"BIL_006"
"2019-03-04 15:37:52","ST-972",2,540,"BIL_004"
"2019-03-04 15:50:31","ST-993",2,0,"BIL_006"
"2019-03-04 16:01:13","ST-131",4,590,"BIL_004"
"2019-03-04 15:27:33","ST-1505",46,4480,"BIL_006"
"2019-03-04 15:47:55","ST-1638",31,2850,"BIL_002"
"2019-03-04 16:13:59","ST-287",10,1030,"BIL_005"
"2019-03-04 16:03:25","ST-840",23,3420,"BIL_006"
"2019-03-04 15:43:19","ST-82",44,5560,"BIL_012"
"2019-03-04 16:03:39","ST-691",24,2980,"BIL_004"
"2019-03-04 15:41:19","ST-604",47,7180,"BIL_004"
"2019-03-04 16:21:35","ST-145",13,2580,"BIL_006"
"2019-03-04 16:31:59","ST-16",6,1170,"BIL_002"
"2019-03-04 16:15:31","ST-605",23,2940,"BIL_002"
"2019-03-04 16:13:35","ST-1377",26,5460,"BIL_006"
"2019-03-04 16:29:56","ST-1730",12,2770,"BIL_004"
"2019-03-04 14:29:57","ST-426",138,18190,"BIL_016"
"2019-03-04 16:50:43","ST-304",3,680,"BIL_004"
"2019-03-04 16:08:32","ST-67",49,8010,"BIL_006"
"2019-03-04 16:49:06","ST-1072",10,2130,"BIL_005"
"2019-03-04 16:51:17","ST-15",9,1670,"BIL_004"
"2019-03-04 16:55:07","ST-765",6,1370,"BIL_015"
"2019-03-04 16:50:25","ST-1602",13,2410,"BIL_004"
"2019-03-04 17:03:29","ST-86",3,980,"BIL_005"
"2019-03-04 16:52:35","ST-33",19,4480,"BIL_006"
"2019-03-04 16:45:27","ST-505",35,5430,"BIL_014"
"2019-03-04 17:17:25","ST-469",7,1300,"BIL_012"
"2019-03-04 16:23:07","ST-96",64,4330,"BIL_015"
"2019-03-04 17:21:19","ST-619",10,1400,"BIL_004"
"2019-03-04 17:21:25","ST-89",12,1090,"BIL_005"
"2019-03-04 17:15:55","ST-944",20,3470,"BIL_004"
"2019-03-04 17:22:19","ST-1332",15,2090,"BIL_014"
"2019-03-04 17:28:28","ST-1650",10,2060,"BIL_004"
"2019-03-04 17:25:49","ST-1390",22,2400,"BIL_006"
"2019-03-04 17:25:14","ST-136",25,1310,"BIL_005"
"2019-03-04 17:43:23","ST-302",10,2330,"BIL_005"
"2019-03-04 17:53:04","ST-233",4,970,"BIL_002"
"2019-03-04 17:01:16","ST-99",54,4280,"BIL_006"
"2019-03-04 17:48:14","ST-1625",10,2200,"BIL_005"
"2019-03-04 17:59:53","ST-974",2,570,"BIL_002"
"2019-03-04 17:47:56","ST-1400",15,2330,"BIL_005"
"2019-03-04 17:51:25","ST-271",14,3320,"BIL_002"
"2019-03-04 18:03:50","ST-371",3,880,"BIL_005"
"2019-03-04 18:04:51","ST-91",5,890,"BIL_015"
"2019-03-04 17:38:17","ST-342",31,4920,"BIL_004"
"2019-03-04 16:51:47","ST-126",75,4870,"BIL_006"
"2019-03-04 18:07:30","ST-72",4,640,"BIL_004"
"2019-03-04 17:59:37","ST-398",16,2280,"BIL_005"
"2019-03-04 18:10:09","ST-623",6,1180,"BIL_005"
"2019-03-04 18:00:28","ST-1713",16,2140,"BIL_002"
"2019-03-04 18:06:02","ST-313",12,2680,"BIL_005"
"2019-03-04 18:15:17","ST-116",4,830,"BIL_004"
"2019-03-04 18:16:04","ST-428",4,790,"BIL_014"
"2019-03-04 17:29:32","ST-1108",54,7610,"BIL_006"
"2019-03-04 18:15:22","ST-1584",13,2350,"BIL_004"
"2019-03-04 18:27:04","ST-622",8,1450,"BIL_004"
"2019-03-04 18:19:40","ST-52",16,2160,"BIL_004"
"2019-03-04 18:19:14","ST-735",19,2140,"BIL_006"
"2019-03-04 18:21:52","ST-379",17,4290,"BIL_002"
"2019-03-04 18:21:13","ST-45",18,2630,"BIL_004"
"2019-03-04 18:35:56","ST-768",9,1660,"BIL_004"
"2019-03-04 18:14:59","ST-117",35,4950,"BIL_014"
"2019-03-04 18:38:17","ST-1047",12,2270,"BIL_005"
"2019-03-04 18:41:36","ST-384",9,1220,"BIL_002"
"2019-03-04 18:19:45","ST-1693",34,9710,"BIL_015"
"2019-03-04 18:48:57","ST-525",6,700,"BIL_004"
"2019-03-04 18:23:09","ST-416",32,5910,"BIL_002"
"2019-03-04 18:50:44","ST-258",6,670,"BIL_004"
"2019-03-04 18:47:53","ST-18",10,1620,"BIL_004"
"2019-03-04 18:24:30","ST-1348",34,4510,"BIL_015"
"2019-03-04 18:43:03","ST-891",16,1950,"BIL_002"
"2019-03-04 18:40:46","ST-1027",20,3890,"BIL_004"
"2019-03-04 18:27:05","ST-1505",34,1610,"BIL_005"
"2019-03-04 18:51:44","ST-60",10,1890,"BIL_015"
"2019-03-04 19:04:52","ST-258",2,770,"BIL_005"
"2019-03-04 18:31:40","ST-584",34,4630,"BIL_014"
"2019-03-04 19:04:29","ST-1212",3,580,"BIL_004"
"2019-03-04 19:02:59","ST-1650",8,1030,"BIL_014"
"2019-03-04 18:41:18","ST-906",30,4860,"BIL_004"
"2019-03-04 18:13:31","ST-363",67,2600,"BIL_012"
"2019-03-04 18:52:52","ST-152",28,2200,"BIL_015"
"2019-03-04 18:59:36","ST-1096",25,4990,"BIL_008"
"2019-03-04 18:47:08","ST-334",39,6720,"BIL_016"
"2019-03-04 18:48:23","ST-1108",45,7560,"BIL_015"
"2019-03-04 19:31:22","ST-1298",3,790,"BIL_014"
"2019-03-04 19:06:17","ST-234",31,6140,"BIL_002"
"2019-03-04 19:34:16","ST-646",5,860,"BIL_015"
"2019-03-04 19:17:04","ST-654",27,1700,"BIL_005"
"2019-03-04 18:53:52","ST-134",53,1390,"BIL_005"
"2019-03-04 18:47:36","ST-492",62,50850,"BIL_015"
"2019-03-04 19:38:58","ST-486",13,1700,"BIL_011"
"2019-03-04 19:48:53","ST-453",7,830,"BIL_005"
"2019-03-04 19:25:02","ST-272",35,5060,"BIL_005"
"2019-03-04 19:57:30","ST-714",5,1210,"BIL_004"
"2019-03-04 18:54:00","ST-114",80,10600,"BIL_016"
"2019-03-04 18:54:09","ST-114",73,9620,"BIL_016"
"2019-03-04 20:19:50","ST-300",4,940,"BIL_005"
"2019-03-04 20:11:04","ST-1388",14,2860,"BIL_002"
"2019-03-04 20:14:13","ST-1726",11,1120,"BIL_002"
"2019-03-04 20:17:45","ST-976",10,1060,"BIL_004"
"2019-03-04 19:35:29","ST-1062",51,6440,"BIL_005"
"2019-03-04 20:20:56","ST-235",11,3020,"BIL_004"
"2019-03-04 20:29:25","ST-1699",9,1370,"BIL_002"
"2019-03-04 20:24:11","ST-455",15,2220,"BIL_002"
"2019-03-04 20:32:13","ST-38",7,1620,"BIL_004"
"2019-03-04 20:35:33","ST-111",7,1800,"BIL_004"
"2019-03-04 20:35:33","ST-895",8,1660,"BIL_004"
"2019-03-04 20:39:48","ST-447",4,440,"BIL_004"
"2019-03-04 19:47:00","ST-1679",59,17000,"BIL_014"
"2019-03-04 20:35:14","ST-1650",18,4560,"BIL_014"
"2019-03-04 20:50:19","ST-504",4,780,"BIL_004"
"2019-03-04 20:53:50","ST-1332",6,930,"BIL_012"
"2019-03-04 18:55:07","ST-936",131,3670,"BIL_016"
"2019-03-04 20:12:49","ST-201",55,6720,"BIL_006"
"2019-03-04 21:07:04","ST-97",15,3070,"BIL_004"
"2019-03-04 21:26:30","ST-966",10,2020,"BIL_006"
"2019-03-04 21:32:24","ST-97",5,910,"BIL_015"
"2019-03-04 21:20:59","ST-611",19,3100,"BIL_015"
"2019-03-04 21:02:29","ST-449",42,4570,"BIL_015"
"2019-03-04 21:44:21","ST-1381",3,650,"BIL_014"
"2019-03-04 21:26:07","ST-1269",21,810,"BIL_006"
"2019-03-04 20:47:26","ST-616",73,13960,"BIL_016"
"2019-03-04 21:57:37","ST-1194",4,430,"BIL_005"
"2019-03-04 22:02:11","ST-1292",2,440,"BIL_014"
"2019-03-04 21:45:37","ST-1678",19,4030,"BIL_004"
"2019-03-04 21:32:56","ST-73",36,4960,"BIL_008"
"2019-03-04 22:07:20","ST-395",5,680,"BIL_004"
"2019-03-04 22:09:28","ST-475",14,2740,"BIL_002"
"2019-03-04 22:06:10","ST-1425",19,19470,"BIL_005"
"2019-03-04 22:23:32","ST-1356",6,840,"BIL_002"
"2019-03-04 22:30:30","ST-27",11,1710,"BIL_004"
"2019-03-04 22:16:54","ST-481",32,7720,"BIL_002"
"2019-03-04 23:07:26","ST-1070",6,970,"BIL_004"
"2019-03-04 23:13:21","ST-972",5,1060,"BIL_005"
"2019-03-04 23:19:18","ST-506",3,600,"BIL_005"
"2019-03-04 22:56:04","ST-1262",35,2290,"BIL_006"
"2019-03-04 23:20:28","ST-237",15,510,"BIL_005"
"2019-03-04 23:29:24","ST-1546",9,1140,"BIL_002"
"2019-03-04 23:37:56","ST-564",2,420,"BIL_005"
"2019-03-04 23:39:27","ST-800",14,1260,"BIL_015"
"2019-03-04 23:28:35","ST-735",31,6510,"BIL_006"
"2019-03-04 23:26:52","ST-18",35,6100,"BIL_005"
"2019-03-04 23:45:20","ST-1487",107,950,"BIL_014"
"2019-03-05 00:16:45","ST-32",3,1110,"BIL_005"
"2019-03-05 00:25:51","ST-192",10,1860,"BIL_005"
"2019-03-05 00:21:02","ST-608",16,4070,"BIL_005"
"2019-03-05 01:01:26","ST-493",4,830,"BIL_002"
"2019-03-05 01:00:43","ST-750",8,1710,"BIL_005"
"2019-03-05 00:52:40","ST-1046",18,3740,"BIL_006"
"2019-03-05 01:01:15","ST-20",9,990,"BIL_002"
"2019-03-05 01:09:37","ST-955",7,1250,"BIL_006"
"2019-03-05 01:21:30","ST-1286",7,1790,"BIL_005"
"2019-03-05 01:30:58","ST-751",7,1280,"BIL_004"
"2019-03-05 01:28:57","ST-101",20,3400,"BIL_015"
"2019-03-05 01:40:54","ST-424",15,2960,"BIL_015"
"2019-03-05 01:46:00","ST-1193",15,1550,"BIL_002"
"2019-03-05 01:01:23","ST-1690",76,9240,"BIL_016"
"2019-03-05 01:55:39","ST-1273",21,4360,"BIL_006"
"2019-03-05 01:32:16","ST-492",48,7270,"BIL_004"
"2019-03-05 02:30:00","ST-328",30,6390,"BIL_015"
"2019-03-05 02:58:30","ST-644",10,2490,"BIL_006"
"2019-03-05 02:56:41","ST-687",18,3240,"BIL_005"
"2019-03-05 03:27:19","ST-494",3,340,"BIL_015"
"2019-03-05 03:57:04","ST-1374",6,1460,"BIL_005"
"2019-03-05 04:00:41","ST-617",27,2530,"BIL_004"
"2019-03-05 03:47:38","ST-248",47,11480,"BIL_015"
"2019-03-05 04:53:02","ST-839",3,870,"BIL_002"
"2019-03-05 05:29:28","ST-1521",25,4780,"BIL_002"
"2019-03-05 06:05:19","ST-665",5,1520,"BIL_004"
"2019-03-05 06:31:22","ST-1127",5,1020,"BIL_014"
"2019-03-05 07:01:20","ST-97",4,870,"BIL_004"
"2019-03-05 06:59:23","ST-213",7,980,"BIL_004"
"2019-03-05 06:48:32","ST-511",27,5740,"BIL_004"
"2019-03-05 07:16:16","ST-407",3,550,"BIL_002"
"2019-03-05 07:20:33","ST-549",16,2870,"BIL_015"
"2019-03-05 07:37:09","ST-1243",4,890,"BIL_004"
"2019-03-05 07:34:36","ST-1282",8,1630,"BIL_015"
"2019-03-05 07:21:39","ST-1539",22,3990,"BIL_002"
"2019-03-05 07:43:26","ST-280",1,460,"BIL_004"
"2019-03-05 07:51:23","ST-1722",4,0,"BIL_006"
"2019-03-05 07:44:26","ST-101",11,980,"BIL_014"
"2019-03-05 08:05:42","ST-891",4,52170,"BIL_015"
"2019-03-05 08:09:32","ST-735",3,630,"BIL_015"
"2019-03-05 07:30:21","ST-273",39,7910,"BIL_004"
"2019-03-05 07:57:43","ST-543",16,4240,"BIL_004"
"2019-03-05 08:14:08","ST-368",4,890,"BIL_004"
"2019-03-05 08:25:16","ST-310",2,570,"BIL_014"
"2019-03-05 08:28:26","ST-1426",4,530,"BIL_014"
"2019-03-05 08:26:03","ST-342",7,1310,"BIL_005"
"2019-03-05 06:39:39","ST-1104",114,5020,"BIL_014"
"2019-03-05 08:30:33","ST-1121",4,750,"BIL_014"
"2019-03-05 08:38:16","ST-1263",3,850,"BIL_005"
"2019-03-05 08:36:18","ST-892",6,1410,"BIL_002"
"2019-03-05 08:15:32","ST-65",28,7760,"BIL_014"
"2019-03-05 08:23:30","ST-1579",25,5240,"BIL_014"
"2019-03-05 08:48:06","ST-1194",4,690,"BIL_015"
"2019-03-05 08:41:18","ST-366",11,1970,"BIL_005"
"2019-03-05 08:47:13","ST-18",6,780,"BIL_004"
"2019-03-05 08:48:35","ST-95",6,1030,"BIL_002"
"2019-03-05 08:58:28","ST-109",4,650,"BIL_015"
"2019-03-05 09:05:34","ST-134",3,670,"BIL_002"
"2019-03-05 08:53:41","ST-931",20,5420,"BIL_004"
"2019-03-05 09:06:51","ST-120",7,1100,"BIL_005"
"2019-03-05 09:07:52","ST-1109",7,150,"BIL_004"
"2019-03-05 08:54:45","ST-1288",26,3700,"BIL_005"
"2019-03-05 09:17:40","ST-815",5,870,"BIL_005"
"2019-03-05 09:17:12","ST-984",8,1360,"BIL_004"
"2019-03-05 08:26:48","ST-109",59,620,"BIL_005"
"2019-03-05 09:21:09","ST-1160",7,1280,"BIL_012"
"2019-03-05 08:28:38","ST-307",61,6040,"BIL_012"
"2019-03-05 09:15:00","ST-863",21,4600,"BIL_002"
"2019-03-05 08:58:47","ST-1664",42,9620,"BIL_004"
"2019-03-05 09:36:44","ST-887",6,690,"BIL_004"
"2019-03-05 09:50:22","ST-97",5,850,"BIL_002"
"2019-03-05 10:20:03","ST-235",6,1400,"BIL_002"
"2019-03-05 10:27:34","ST-3",7,920,"BIL_015"
"2019-03-05 10:38:03","ST-307",10,2040,"BIL_004"
"2019-03-05 10:52:59","ST-1010",7,1540,"BIL_004"
"2019-03-05 11:02:56","ST-1322",5,680,"BIL_004"
"2019-03-05 11:12:11","ST-1029",2,290,"BIL_005"
"2019-03-05 11:17:22","ST-4",8,1480,"BIL_004"
"2019-03-05 11:18:11","ST-132",10,1040,"BIL_005"
"2019-03-05 11:30:02","ST-972",2,590,"BIL_002"
"2019-03-05 11:29:35","ST-377",4,410,"BIL_005"
"2019-03-05 11:38:10","ST-45",11,1350,"BIL_002"
"2019-03-05 11:43:27","ST-555",17,2640,"BIL_012"
"2019-03-05 12:04:05","ST-62",6,1250,"BIL_002"
"2019-03-05 12:09:02","ST-28",5,860,"BIL_004"
"2019-03-05 11:27:53","ST-45",50,2260,"BIL_015"
"2019-03-05 11:01:34","ST-1577",97,9320,"BIL_012"
"2019-03-05 12:41:29","ST-226",9,1980,"BIL_015"
"2019-03-05 12:01:18","ST-198",53,4270,"BIL_006"
"2019-03-05 12:49:55","ST-1280",6,1690,"BIL_005"
"2019-03-05 12:56:35","ST-807",2,680,"BIL_002"
"2019-03-05 13:19:29","ST-1089",2,610,"BIL_004"
"2019-03-05 13:23:51","ST-825",3,640,"BIL_015"
"2019-03-05 13:32:20","ST-257",11,1760,"BIL_002"
"2019-03-05 13:26:09","ST-974",19,3300,"BIL_004"
"2019-03-05 12:31:26","ST-1222",79,15400,"BIL_016"
"2019-03-05 13:26:59","ST-1029",28,2350,"BIL_004"
"2019-03-05 13:46:28","ST-555",14,2680,"BIL_002"
"2019-03-05 14:01:19","ST-735",5,860,"BIL_002"
"2019-03-05 13:52:20","ST-185",15,1970,"BIL_005"
"2019-03-05 13:53:47","ST-1378",19,2250,"BIL_014"
"2019-03-05 14:07:29","ST-1192",12,2050,"BIL_005"
"2019-03-05 13:37:22","ST-1420",44,7540,"BIL_014"
"2019-03-05 14:19:50","ST-336",2,470,"BIL_006"
"2019-03-05 13:57:04","ST-892",27,1640,"BIL_014"
"2019-03-05 14:34:51","ST-1317",12,1240,"BIL_006"
"2019-03-05 14:59:32","ST-1589",24,4510,"BIL_002"
"2019-03-05 15:20:37","ST-443",6,680,"BIL_015"
"2019-03-05 15:22:26","ST-303",6,1210,"BIL_005"
"2019-03-05 15:07:14","ST-1531",29,4840,"BIL_015"
"2019-03-05 15:20:55","ST-106",21,4220,"BIL_015"
"2019-03-05 14:55:41","ST-147",49,7030,"BIL_002"
"2019-03-05 15:30:22","ST-151",19,1950,"BIL_004"
"2019-03-05 15:56:18","ST-732",4,1050,"BIL_002"
"2019-03-05 15:56:44","ST-483",5,890,"BIL_015"
"2019-03-05 15:33:00","ST-555",33,5760,"BIL_002"
"2019-03-05 16:02:28","ST-687",7,1140,"BIL_002"
"2019-03-05 14:34:27","ST-406",106,3160,"BIL_014"
"2019-03-05 16:14:05","ST-1053",7,880,"BIL_001"
"2019-03-05 16:18:27","ST-93",6,1280,"BIL_014"
"2019-03-05 16:27:07","ST-1660",4,230,"BIL_005"
"2019-03-05 16:22:35","ST-1215",20,3580,"BIL_002"
"2019-03-05 16:30:55","ST-1084",15,2720,"BIL_005"
"2019-03-05 16:40:51","ST-289",6,870,"BIL_002"
"2019-03-05 16:55:49","ST-884",6,880,"BIL_004"
"2019-03-05 16:58:18","ST-1064",6,1570,"BIL_006"
"2019-03-05 16:46:43","ST-80",22,1130,"BIL_004"
"2019-03-05 16:47:34","ST-406",32,2570,"BIL_004"
"2019-03-05 17:10:45","ST-1522",16,1440,"BIL_002"
"2019-03-05 17:25:33","ST-621",4,800,"BIL_005"
"2019-03-05 17:25:08","ST-86",4,1150,"BIL_004"
"2019-03-05 17:37:33","ST-821",7,1320,"BIL_005"
"2019-03-05 16:11:28","ST-460",96,6880,"BIL_015"
"2019-03-05 17:47:08","ST-1722",6,1520,"BIL_002"
"2019-03-05 17:48:13","ST-1718",11,2370,"BIL_004"
"2019-03-05 17:51:08","ST-1152",9,1260,"BIL_004"
"2019-03-05 17:52:31","ST-607",13,1780,"BIL_004"
"2019-03-05 17:48:30","ST-1372",17,1720,"BIL_014"
"2019-03-05 18:02:03","ST-981",11,1970,"BIL_002"
"2019-03-05 18:13:48","ST-1335",3,490,"BIL_005"
"2019-03-05 18:11:27","ST-371",6,960,"BIL_002"
"2019-03-05 18:12:18","ST-1125",6,710,"BIL_004"
"2019-03-05 18:15:40","ST-369",3,510,"BIL_004"
"2019-03-05 18:12:29","ST-740",8,1370,"BIL_014"
"2019-03-05 18:04:43","ST-66",20,1790,"BIL_014"
"2019-03-05 18:19:52","ST-392",7,1170,"BIL_005"
"2019-03-05 18:17:47","ST-401",11,1920,"BIL_004"
"2019-03-05 18:25:50","ST-1420",3,650,"BIL_002"
"2019-03-05 18:31:45","ST-363",5,620,"BIL_014"
"2019-03-05 18:05:56","ST-1077",31,3740,"BIL_006"
"2019-03-05 18:25:23","ST-226",12,1530,"BIL_002"
"2019-03-05 18:34:02","ST-1151",8,1440,"BIL_004"
"2019-03-05 18:38:22","ST-1050",6,1820,"BIL_005"
"2019-03-05 18:43:38","ST-1268",4,950,"BIL_014"
"2019-03-05 18:39:36","ST-991",7,1260,"BIL_005"
"2019-03-05 18:31:10","ST-889",18,5120,"BIL_014"
"2019-03-05 18:47:12","ST-1003",6,750,"BIL_005"
